account_id,customer_id,account_type,branch_name,balance,account_status
101846,1846,Savings,Aurangabad Main,134202,Inactive
101847,1847,Current,Latur Branch,143389,Active
101848,1848,Salary,Solapur Main,152576,Active
101849,1849,Savings,Mumbai Main,161763,Active
101850,1850,Current,Pune Central,170950,Active
101851,1851,Salary,Nashik City,180137,Active
101852,1852,Savings,Nagpur Main,189324,Active
101853,1853,Current,Nanded Branch,198511,Active
101854,1854,Salary,Aurangabad Main,207698,Active
101855,1855,Savings,Latur Branch,216885,Active
101856,1856,Current,Solapur Main,226072,Active
101857,1857,Salary,Mumbai Main,235259,Active
101858,1858,Savings,Pune Central,244446,Active
101859,1859,Current,Nashik City,253633,Active
101860,1860,Salary,Nagpur Main,262820,Active
101861,1861,Savings,Nanded Branch,272007,Blocked
101862,1862,Current,Aurangabad Main,281194,Active
101863,1863,Salary,Latur Branch,290381,Active
101864,1864,Savings,Solapur Main,299568,Active
101865,1865,Current,Mumbai Main,308755,Active
101866,1866,Salary,Pune Central,317942,Active
101867,1867,Savings,Nashik City,327129,Active
101868,1868,Current,Nagpur Main,336316,Active
101869,1869,Salary,Nanded Branch,345503,Active
101870,1870,Savings,Aurangabad Main,354690,Active
101871,1871,Current,Latur Branch,363877,Active
101872,1872,Salary,Solapur Main,373064,Active
101873,1873,Savings,Mumbai Main,382251,Active
101874,1874,Current,Pune Central,391438,Active
101875,1875,Salary,Nashik City,400625,Active
101876,1876,Savings,Nagpur Main,409812,Inactive
101877,1877,Current,Nanded Branch,418999,Active
101878,1878,Salary,Aurangabad Main,428186,Active
101879,1879,Savings,Latur Branch,437373,Active
101880,1880,Current,Solapur Main,446560,Active
101881,1881,Salary,Mumbai Main,455747,Blocked
101882,1882,Savings,Pune Central,464934,Active
101883,1883,Current,Nashik City,474121,Active
101884,1884,Salary,Nagpur Main,483308,Active
101885,1885,Savings,Nanded Branch,492495,Active
101886,1886,Current,Aurangabad Main,6682,Active
101887,1887,Salary,Latur Branch,15869,Active
101888,1888,Savings,Solapur Main,25056,Active
101889,1889,Current,Mumbai Main,34243,Active
101890,1890,Salary,Pune Central,43430,Active
101891,1891,Savings,Nashik City,52617,Inactive
101892,1892,Current,Nagpur Main,61804,Active
101893,1893,Salary,Nanded Branch,70991,Active
101894,1894,Savings,Aurangabad Main,80178,Active
101895,1895,Current,Latur Branch,89365,Active
101896,1896,Salary,Solapur Main,98552,Active
101897,1897,Savings,Mumbai Main,107739,Active
101898,1898,Current,Pune Central,116926,Active
101899,1899,Salary,Nashik City,126113,Active
101900,1900,Savings,Nagpur Main,135300,Active
101901,1901,Current,Nanded Branch,144487,Blocked
101902,1902,Salary,Aurangabad Main,153674,Active
101903,1903,Savings,Latur Branch,162861,Active
101904,1904,Current,Solapur Main,172048,Active
101905,1905,Salary,Mumbai Main,181235,Active
101906,1906,Savings,Pune Central,190422,Inactive
101907,1907,Current,Nashik City,199609,Active
101908,1908,Salary,Nagpur Main,208796,Active
101909,1909,Savings,Nanded Branch,217983,Active
101910,1910,Current,Aurangabad Main,227170,Active
101911,1911,Salary,Latur Branch,236357,Active
101912,1912,Savings,Solapur Main,245544,Active
101913,1913,Current,Mumbai Main,254731,Active
101914,1914,Salary,Pune Central,263918,Active
101915,1915,Savings,Nashik City,273105,Active
101916,1916,Current,Nagpur Main,282292,Active
101917,1917,Salary,Nanded Branch,291479,Active
101918,1918,Savings,Aurangabad Main,300666,Active
101919,1919,Current,Latur Branch,309853,Active
101920,1920,Salary,Solapur Main,319040,Active
101921,1921,Savings,Mumbai Main,328227,Blocked
101922,1922,Current,Pune Central,337414,Active
101923,1923,Salary,Nashik City,346601,Active
101924,1924,Savings,Nagpur Main,355788,Active
101925,1925,Current,Nanded Branch,364975,Active
101926,1926,Salary,Aurangabad Main,374162,Active
101927,1927,Savings,Latur Branch,383349,Active
101928,1928,Current,Solapur Main,392536,Active
101929,1929,Salary,Mumbai Main,401723,Active
101930,1930,Savings,Pune Central,410910,Active
101931,1931,Current,Nashik City,420097,Active
101932,1932,Salary,Nagpur Main,429284,Active
101933,1933,Savings,Nanded Branch,438471,Active
101934,1934,Current,Aurangabad Main,447658,Active
101935,1935,Salary,Latur Branch,456845,Active
101936,1936,Savings,Solapur Main,466032,Inactive
101937,1937,Current,Mumbai Main,475219,Active
101938,1938,Salary,Pune Central,484406,Active
101939,1939,Savings,Nashik City,493593,Active
101940,1940,Current,Nagpur Main,7780,Active
101941,1941,Salary,Nanded Branch,16967,Blocked
101942,1942,Savings,Aurangabad Main,26154,Active
101943,1943,Current,Latur Branch,35341,Active
101944,1944,Salary,Solapur Main,44528,Active
101945,1945,Savings,Mumbai Main,53715,Active
101946,1946,Current,Pune Central,62902,Active
101947,1947,Salary,Nashik City,72089,Active
101948,1948,Savings,Nagpur Main,81276,Active
101949,1949,Current,Nanded Branch,90463,Active
101950,1950,Salary,Aurangabad Main,99650,Active
101951,1951,Savings,Latur Branch,108837,Inactive
101952,1952,Current,Solapur Main,118024,Active
101953,1953,Salary,Mumbai Main,127211,Active
101954,1954,Savings,Pune Central,136398,Active
101955,1955,Current,Nashik City,145585,Active
101956,1956,Salary,Nagpur Main,154772,Active
101957,1957,Savings,Nanded Branch,163959,Active
101958,1958,Current,Aurangabad Main,173146,Active
101959,1959,Salary,Latur Branch,182333,Active
101960,1960,Savings,Solapur Main,191520,Active
101961,1961,Current,Mumbai Main,200707,Blocked
101962,1962,Salary,Pune Central,209894,Active
101963,1963,Savings,Nashik City,219081,Active
101964,1964,Current,Nagpur Main,228268,Active
101965,1965,Salary,Nanded Branch,237455,Active
101966,1966,Savings,Aurangabad Main,246642,Inactive
101967,1967,Current,Latur Branch,255829,Active
101968,1968,Salary,Solapur Main,265016,Active
101969,1969,Savings,Mumbai Main,274203,Active
101970,1970,Current,Pune Central,283390,Active
101971,1971,Salary,Nashik City,292577,Active
101972,1972,Savings,Nagpur Main,301764,Active
101973,1973,Current,Nanded Branch,310951,Active
101974,1974,Salary,Aurangabad Main,320138,Active
101975,1975,Savings,Latur Branch,329325,Active
101976,1976,Current,Solapur Main,338512,Active
101977,1977,Salary,Mumbai Main,347699,Active
101978,1978,Savings,Pune Central,356886,Active
101979,1979,Current,Nashik City,366073,Active
101980,1980,Salary,Nagpur Main,375260,Active
101981,1981,Savings,Nanded Branch,384447,Blocked
101982,1982,Current,Aurangabad Main,393634,Active
101983,1983,Salary,Latur Branch,402821,Active
101984,1984,Savings,Solapur Main,412008,Active
101985,1985,Current,Mumbai Main,421195,Active
101986,1986,Salary,Pune Central,430382,Active
101987,1987,Savings,Nashik City,439569,Active
101988,1988,Current,Nagpur Main,448756,Active
101989,1989,Salary,Nanded Branch,457943,Active
101990,1990,Savings,Aurangabad Main,467130,Active
101991,1991,Current,Latur Branch,476317,Active
101992,1992,Salary,Solapur Main,485504,Active
101993,1993,Savings,Mumbai Main,494691,Active
101994,1994,Current,Pune Central,8878,Active
101995,1995,Salary,Nashik City,18065,Active
101996,1996,Savings,Nagpur Main,27252,Inactive
101997,1997,Current,Nanded Branch,36439,Active
101998,1998,Salary,Aurangabad Main,45626,Active
101999,1999,Savings,Latur Branch,54813,Active
102000,2000,Current,Solapur Main,64000,Active
102001,1,Salary,Mumbai Main,73187,Blocked
102002,2,Savings,Pune Central,82374,Active
102003,3,Current,Nashik City,91561,Active
102004,4,Salary,Nagpur Main,100748,Active
102005,5,Savings,Nanded Branch,109935,Active
102006,6,Current,Aurangabad Main,119122,Active
102007,7,Salary,Latur Branch,128309,Active
102008,8,Savings,Solapur Main,137496,Active
102009,9,Current,Mumbai Main,146683,Active
102010,10,Salary,Pune Central,155870,Active
102011,11,Savings,Nashik City,165057,Inactive
102012,12,Current,Nagpur Main,174244,Active
102013,13,Salary,Nanded Branch,183431,Active
102014,14,Savings,Aurangabad Main,192618,Active
102015,15,Current,Latur Branch,201805,Active
102016,16,Salary,Solapur Main,210992,Active
102017,17,Savings,Mumbai Main,220179,Active
102018,18,Current,Pune Central,229366,Active
102019,19,Salary,Nashik City,238553,Active
102020,20,Savings,Nagpur Main,247740,Active
102021,21,Current,Nanded Branch,256927,Blocked
102022,22,Salary,Aurangabad Main,266114,Active
102023,23,Savings,Latur Branch,275301,Active
102024,24,Current,Solapur Main,284488,Active
102025,25,Salary,Mumbai Main,293675,Active
102026,26,Savings,Pune Central,302862,Inactive
102027,27,Current,Nashik City,312049,Active
102028,28,Salary,Nagpur Main,321236,Active
102029,29,Savings,Nanded Branch,330423,Active
102030,30,Current,Aurangabad Main,339610,Active
102031,31,Salary,Latur Branch,348797,Active
102032,32,Savings,Solapur Main,357984,Active
102033,33,Current,Mumbai Main,367171,Active
102034,34,Salary,Pune Central,376358,Active
102035,35,Savings,Nashik City,385545,Active
102036,36,Current,Nagpur Main,394732,Active
102037,37,Salary,Nanded Branch,403919,Active
102038,38,Savings,Aurangabad Main,413106,Active
102039,39,Current,Latur Branch,422293,Active
102040,40,Salary,Solapur Main,431480,Active
102041,41,Savings,Mumbai Main,440667,Blocked
102042,42,Current,Pune Central,449854,Active
102043,43,Salary,Nashik City,459041,Active
102044,44,Savings,Nagpur Main,468228,Active
102045,45,Current,Nanded Branch,477415,Active
102046,46,Salary,Aurangabad Main,486602,Active
102047,47,Savings,Latur Branch,495789,Active
102048,48,Current,Solapur Main,9976,Active
102049,49,Salary,Mumbai Main,19163,Active
102050,50,Savings,Pune Central,28350,Active
102051,51,Current,Nashik City,37537,Active
102052,52,Salary,Nagpur Main,46724,Active
102053,53,Savings,Nanded Branch,55911,Active
102054,54,Current,Aurangabad Main,65098,Active
102055,55,Salary,Latur Branch,74285,Active
102056,56,Savings,Solapur Main,83472,Inactive
102057,57,Current,Mumbai Main,92659,Active
102058,58,Salary,Pune Central,101846,Active
102059,59,Savings,Nashik City,111033,Active
102060,60,Current,Nagpur Main,120220,Active
102061,61,Salary,Nanded Branch,129407,Blocked
102062,62,Savings,Aurangabad Main,138594,Active
102063,63,Current,Latur Branch,147781,Active
102064,64,Salary,Solapur Main,156968,Active
102065,65,Savings,Mumbai Main,166155,Active
102066,66,Current,Pune Central,175342,Active
102067,67,Salary,Nashik City,184529,Active
102068,68,Savings,Nagpur Main,193716,Active
102069,69,Current,Nanded Branch,202903,Active
102070,70,Salary,Aurangabad Main,212090,Active
102071,71,Savings,Latur Branch,221277,Inactive
102072,72,Current,Solapur Main,230464,Active
102073,73,Salary,Mumbai Main,239651,Active
102074,74,Savings,Pune Central,248838,Active
102075,75,Current,Nashik City,258025,Active
102076,76,Salary,Nagpur Main,267212,Active
102077,77,Savings,Nanded Branch,276399,Active
102078,78,Current,Aurangabad Main,285586,Active
102079,79,Salary,Latur Branch,294773,Active
102080,80,Savings,Solapur Main,303960,Active
102081,81,Current,Mumbai Main,313147,Blocked
102082,82,Salary,Pune Central,322334,Active
102083,83,Savings,Nashik City,331521,Active
102084,84,Current,Nagpur Main,340708,Active
102085,85,Salary,Nanded Branch,349895,Active
102086,86,Savings,Aurangabad Main,359082,Inactive
102087,87,Current,Latur Branch,368269,Active
102088,88,Salary,Solapur Main,377456,Active
102089,89,Savings,Mumbai Main,386643,Active
102090,90,Current,Pune Central,395830,Active
102091,91,Salary,Nashik City,405017,Active
102092,92,Savings,Nagpur Main,414204,Active
102093,93,Current,Nanded Branch,423391,Active
102094,94,Salary,Aurangabad Main,432578,Active
102095,95,Savings,Latur Branch,441765,Active
102096,96,Current,Solapur Main,450952,Active
102097,97,Salary,Mumbai Main,460139,Active
102098,98,Savings,Pune Central,469326,Active
102099,99,Current,Nashik City,478513,Active
102100,100,Salary,Nagpur Main,487700,Active
102101,101,Savings,Nanded Branch,496887,Blocked
102102,102,Current,Aurangabad Main,11074,Active
102103,103,Salary,Latur Branch,20261,Active
102104,104,Savings,Solapur Main,29448,Active
102105,105,Current,Mumbai Main,38635,Active
102106,106,Salary,Pune Central,47822,Active
102107,107,Savings,Nashik City,57009,Active
102108,108,Current,Nagpur Main,66196,Active
102109,109,Salary,Nanded Branch,75383,Active
102110,110,Savings,Aurangabad Main,84570,Active
102111,111,Current,Latur Branch,93757,Active
102112,112,Salary,Solapur Main,102944,Active
102113,113,Savings,Mumbai Main,112131,Active
102114,114,Current,Pune Central,121318,Active
102115,115,Salary,Nashik City,130505,Active
102116,116,Savings,Nagpur Main,139692,Inactive
102117,117,Current,Nanded Branch,148879,Active
102118,118,Salary,Aurangabad Main,158066,Active
102119,119,Savings,Latur Branch,167253,Active
102120,120,Current,Solapur Main,176440,Active
102121,121,Salary,Mumbai Main,185627,Blocked
102122,122,Savings,Pune Central,194814,Active
102123,123,Current,Nashik City,204001,Active
102124,124,Salary,Nagpur Main,213188,Active
102125,125,Savings,Nanded Branch,222375,Active
102126,126,Current,Aurangabad Main,231562,Active
102127,127,Salary,Latur Branch,240749,Active
102128,128,Savings,Solapur Main,249936,Active
102129,129,Current,Mumbai Main,259123,Active
102130,130,Salary,Pune Central,268310,Active
102131,131,Savings,Nashik City,277497,Inactive
102132,132,Current,Nagpur Main,286684,Active
102133,133,Salary,Nanded Branch,295871,Active
102134,134,Savings,Aurangabad Main,305058,Active
102135,135,Current,Latur Branch,314245,Active
102136,136,Salary,Solapur Main,323432,Active
102137,137,Savings,Mumbai Main,332619,Active
102138,138,Current,Pune Central,341806,Active
102139,139,Salary,Nashik City,350993,Active
102140,140,Savings,Nagpur Main,360180,Active
102141,141,Current,Nanded Branch,369367,Blocked
102142,142,Salary,Aurangabad Main,378554,Active
102143,143,Savings,Latur Branch,387741,Active
102144,144,Current,Solapur Main,396928,Active
102145,145,Salary,Mumbai Main,406115,Active
102146,146,Savings,Pune Central,415302,Inactive
102147,147,Current,Nashik City,424489,Active
102148,148,Salary,Nagpur Main,433676,Active
102149,149,Savings,Nanded Branch,442863,Active
102150,150,Current,Aurangabad Main,452050,Active
102151,151,Salary,Latur Branch,461237,Active
102152,152,Savings,Solapur Main,470424,Active
102153,153,Current,Mumbai Main,479611,Active
102154,154,Salary,Pune Central,488798,Active
102155,155,Savings,Nashik City,497985,Active
102156,156,Current,Nagpur Main,12172,Active
102157,157,Salary,Nanded Branch,21359,Active
102158,158,Savings,Aurangabad Main,30546,Active
102159,159,Current,Latur Branch,39733,Active
102160,160,Salary,Solapur Main,48920,Active
102161,161,Savings,Mumbai Main,58107,Blocked
102162,162,Current,Pune Central,67294,Active
102163,163,Salary,Nashik City,76481,Active
102164,164,Savings,Nagpur Main,85668,Active
102165,165,Current,Nanded Branch,94855,Active
102166,166,Salary,Aurangabad Main,104042,Active
102167,167,Savings,Latur Branch,113229,Active
102168,168,Current,Solapur Main,122416,Active
102169,169,Salary,Mumbai Main,131603,Active
102170,170,Savings,Pune Central,140790,Active
102171,171,Current,Nashik City,149977,Active
102172,172,Salary,Nagpur Main,159164,Active
102173,173,Savings,Nanded Branch,168351,Active
102174,174,Current,Aurangabad Main,177538,Active
102175,175,Salary,Latur Branch,186725,Active
102176,176,Savings,Solapur Main,195912,Inactive
102177,177,Current,Mumbai Main,205099,Active
102178,178,Salary,Pune Central,214286,Active
102179,179,Savings,Nashik City,223473,Active
102180,180,Current,Nagpur Main,232660,Active
102181,181,Salary,Nanded Branch,241847,Blocked
102182,182,Savings,Aurangabad Main,251034,Active
102183,183,Current,Latur Branch,260221,Active
102184,184,Salary,Solapur Main,269408,Active
102185,185,Savings,Mumbai Main,278595,Active
102186,186,Current,Pune Central,287782,Active
102187,187,Salary,Nashik City,296969,Active
102188,188,Savings,Nagpur Main,306156,Active
102189,189,Current,Nanded Branch,315343,Active
102190,190,Salary,Aurangabad Main,324530,Active
102191,191,Savings,Latur Branch,333717,Inactive
102192,192,Current,Solapur Main,342904,Active
102193,193,Salary,Mumbai Main,352091,Active
102194,194,Savings,Pune Central,361278,Active
102195,195,Current,Nashik City,370465,Active
102196,196,Salary,Nagpur Main,379652,Active
102197,197,Savings,Nanded Branch,388839,Active
102198,198,Current,Aurangabad Main,398026,Active
102199,199,Salary,Latur Branch,407213,Active
102200,200,Savings,Solapur Main,416400,Active
102201,201,Current,Mumbai Main,425587,Blocked
102202,202,Salary,Pune Central,434774,Active
102203,203,Savings,Nashik City,443961,Active
102204,204,Current,Nagpur Main,453148,Active
102205,205,Salary,Nanded Branch,462335,Active
102206,206,Savings,Aurangabad Main,471522,Inactive
102207,207,Current,Latur Branch,480709,Active
102208,208,Salary,Solapur Main,489896,Active
102209,209,Savings,Mumbai Main,499083,Active
102210,210,Current,Pune Central,13270,Active
102211,211,Salary,Nashik City,22457,Active
102212,212,Savings,Nagpur Main,31644,Active
102213,213,Current,Nanded Branch,40831,Active
102214,214,Salary,Aurangabad Main,50018,Active
102215,215,Savings,Latur Branch,59205,Active
102216,216,Current,Solapur Main,68392,Active
102217,217,Salary,Mumbai Main,77579,Active
102218,218,Savings,Pune Central,86766,Active
102219,219,Current,Nashik City,95953,Active
102220,220,Salary,Nagpur Main,105140,Active
102221,221,Savings,Nanded Branch,114327,Blocked
102222,222,Current,Aurangabad Main,123514,Active
102223,223,Salary,Latur Branch,132701,Active
102224,224,Savings,Solapur Main,141888,Active
102225,225,Current,Mumbai Main,151075,Active
102226,226,Salary,Pune Central,160262,Active
102227,227,Savings,Nashik City,169449,Active
102228,228,Current,Nagpur Main,178636,Active
102229,229,Salary,Nanded Branch,187823,Active
102230,230,Savings,Aurangabad Main,197010,Active
102231,231,Current,Latur Branch,206197,Active
102232,232,Salary,Solapur Main,215384,Active
102233,233,Savings,Mumbai Main,224571,Active
102234,234,Current,Pune Central,233758,Active
102235,235,Salary,Nashik City,242945,Active
102236,236,Savings,Nagpur Main,252132,Inactive
102237,237,Current,Nanded Branch,261319,Active
102238,238,Salary,Aurangabad Main,270506,Active
102239,239,Savings,Latur Branch,279693,Active
102240,240,Current,Solapur Main,288880,Active
102241,241,Salary,Mumbai Main,298067,Blocked
102242,242,Savings,Pune Central,307254,Active
102243,243,Current,Nashik City,316441,Active
102244,244,Salary,Nagpur Main,325628,Active
102245,245,Savings,Nanded Branch,334815,Active
102246,246,Current,Aurangabad Main,344002,Active
102247,247,Salary,Latur Branch,353189,Active
102248,248,Savings,Solapur Main,362376,Active
102249,249,Current,Mumbai Main,371563,Active
102250,250,Salary,Pune Central,380750,Active
102251,251,Savings,Nashik City,389937,Inactive
102252,252,Current,Nagpur Main,399124,Active
102253,253,Salary,Nanded Branch,408311,Active
102254,254,Savings,Aurangabad Main,417498,Active
102255,255,Current,Latur Branch,426685,Active
102256,256,Salary,Solapur Main,435872,Active
102257,257,Savings,Mumbai Main,445059,Active
102258,258,Current,Pune Central,454246,Active
102259,259,Salary,Nashik City,463433,Active
102260,260,Savings,Nagpur Main,472620,Active
102261,261,Current,Nanded Branch,481807,Blocked
102262,262,Salary,Aurangabad Main,490994,Active
102263,263,Savings,Latur Branch,5181,Active
102264,264,Current,Solapur Main,14368,Active
102265,265,Salary,Mumbai Main,23555,Active
102266,266,Savings,Pune Central,32742,Inactive
102267,267,Current,Nashik City,41929,Active
102268,268,Salary,Nagpur Main,51116,Active
102269,269,Savings,Nanded Branch,60303,Active
102270,270,Current,Aurangabad Main,69490,Active
102271,271,Salary,Latur Branch,78677,Active
102272,272,Savings,Solapur Main,87864,Active
102273,273,Current,Mumbai Main,97051,Active
102274,274,Salary,Pune Central,106238,Active
102275,275,Savings,Nashik City,115425,Active
102276,276,Current,Nagpur Main,124612,Active
102277,277,Salary,Nanded Branch,133799,Active
102278,278,Savings,Aurangabad Main,142986,Active
102279,279,Current,Latur Branch,152173,Active
102280,280,Salary,Solapur Main,161360,Active
102281,281,Savings,Mumbai Main,170547,Blocked
102282,282,Current,Pune Central,179734,Active
102283,283,Salary,Nashik City,188921,Active
102284,284,Savings,Nagpur Main,198108,Active
102285,285,Current,Nanded Branch,207295,Active
102286,286,Salary,Aurangabad Main,216482,Active
102287,287,Savings,Latur Branch,225669,Active
102288,288,Current,Solapur Main,234856,Active
102289,289,Salary,Mumbai Main,244043,Active
102290,290,Savings,Pune Central,253230,Active
102291,291,Current,Nashik City,262417,Active
102292,292,Salary,Nagpur Main,271604,Active
102293,293,Savings,Nanded Branch,280791,Active
102294,294,Current,Aurangabad Main,289978,Active
102295,295,Salary,Latur Branch,299165,Active
102296,296,Savings,Solapur Main,308352,Inactive
102297,297,Current,Mumbai Main,317539,Active
102298,298,Salary,Pune Central,326726,Active
102299,299,Savings,Nashik City,335913,Active
102300,300,Current,Nagpur Main,345100,Active
102301,301,Salary,Nanded Branch,354287,Blocked
102302,302,Savings,Aurangabad Main,363474,Active
102303,303,Current,Latur Branch,372661,Active
102304,304,Salary,Solapur Main,381848,Active
102305,305,Savings,Mumbai Main,391035,Active
102306,306,Current,Pune Central,400222,Active
102307,307,Salary,Nashik City,409409,Active
102308,308,Savings,Nagpur Main,418596,Active
102309,309,Current,Nanded Branch,427783,Active
102310,310,Salary,Aurangabad Main,436970,Active
102311,311,Savings,Latur Branch,446157,Inactive
102312,312,Current,Solapur Main,455344,Active
102313,313,Salary,Mumbai Main,464531,Active
102314,314,Savings,Pune Central,473718,Active
102315,315,Current,Nashik City,482905,Active
102316,316,Salary,Nagpur Main,492092,Active
102317,317,Savings,Nanded Branch,6279,Active
102318,318,Current,Aurangabad Main,15466,Active
102319,319,Salary,Latur Branch,24653,Active
102320,320,Savings,Solapur Main,33840,Active
102321,321,Current,Mumbai Main,43027,Blocked
102322,322,Salary,Pune Central,52214,Active
102323,323,Savings,Nashik City,61401,Active
102324,324,Current,Nagpur Main,70588,Active
102325,325,Salary,Nanded Branch,79775,Active
102326,326,Savings,Aurangabad Main,88962,Inactive
102327,327,Current,Latur Branch,98149,Active
102328,328,Salary,Solapur Main,107336,Active
102329,329,Savings,Mumbai Main,116523,Active
102330,330,Current,Pune Central,125710,Active
102331,331,Salary,Nashik City,134897,Active
102332,332,Savings,Nagpur Main,144084,Active
102333,333,Current,Nanded Branch,153271,Active
102334,334,Salary,Aurangabad Main,162458,Active
102335,335,Savings,Latur Branch,171645,Active
102336,336,Current,Solapur Main,180832,Active
102337,337,Salary,Mumbai Main,190019,Active
102338,338,Savings,Pune Central,199206,Active
102339,339,Current,Nashik City,208393,Active
102340,340,Salary,Nagpur Main,217580,Active
102341,341,Savings,Nanded Branch,226767,Blocked
102342,342,Current,Aurangabad Main,235954,Active
102343,343,Salary,Latur Branch,245141,Active
102344,344,Savings,Solapur Main,254328,Active
102345,345,Current,Mumbai Main,263515,Active
102346,346,Salary,Pune Central,272702,Active
102347,347,Savings,Nashik City,281889,Active
102348,348,Current,Nagpur Main,291076,Active
102349,349,Salary,Nanded Branch,300263,Active
102350,350,Savings,Aurangabad Main,309450,Active
102351,351,Current,Latur Branch,318637,Active
102352,352,Salary,Solapur Main,327824,Active
102353,353,Savings,Mumbai Main,337011,Active
102354,354,Current,Pune Central,346198,Active
102355,355,Salary,Nashik City,355385,Active
102356,356,Savings,Nagpur Main,364572,Inactive
102357,357,Current,Nanded Branch,373759,Active
102358,358,Salary,Aurangabad Main,382946,Active
102359,359,Savings,Latur Branch,392133,Active
102360,360,Current,Solapur Main,401320,Active
102361,361,Salary,Mumbai Main,410507,Blocked
102362,362,Savings,Pune Central,419694,Active
102363,363,Current,Nashik City,428881,Active
102364,364,Salary,Nagpur Main,438068,Active
102365,365,Savings,Nanded Branch,447255,Active
102366,366,Current,Aurangabad Main,456442,Active
102367,367,Salary,Latur Branch,465629,Active
102368,368,Savings,Solapur Main,474816,Active
102369,369,Current,Mumbai Main,484003,Active
102370,370,Salary,Pune Central,493190,Active
102371,371,Savings,Nashik City,7377,Inactive
102372,372,Current,Nagpur Main,16564,Active
102373,373,Salary,Nanded Branch,25751,Active
102374,374,Savings,Aurangabad Main,34938,Active
102375,375,Current,Latur Branch,44125,Active
102376,376,Salary,Solapur Main,53312,Active
102377,377,Savings,Mumbai Main,62499,Active
102378,378,Current,Pune Central,71686,Active
102379,379,Salary,Nashik City,80873,Active
102380,380,Savings,Nagpur Main,90060,Active
102381,381,Current,Nanded Branch,99247,Blocked
102382,382,Salary,Aurangabad Main,108434,Active
102383,383,Savings,Latur Branch,117621,Active
102384,384,Current,Solapur Main,126808,Active
102385,385,Salary,Mumbai Main,135995,Active
102386,386,Savings,Pune Central,145182,Inactive
102387,387,Current,Nashik City,154369,Active
102388,388,Salary,Nagpur Main,163556,Active
102389,389,Savings,Nanded Branch,172743,Active
102390,390,Current,Aurangabad Main,181930,Active
102391,391,Salary,Latur Branch,191117,Active
102392,392,Savings,Solapur Main,200304,Active
102393,393,Current,Mumbai Main,209491,Active
102394,394,Salary,Pune Central,218678,Active
102395,395,Savings,Nashik City,227865,Active
102396,396,Current,Nagpur Main,237052,Active
102397,397,Salary,Nanded Branch,246239,Active
102398,398,Savings,Aurangabad Main,255426,Active
102399,399,Current,Latur Branch,264613,Active
102400,400,Salary,Solapur Main,273800,Active
102401,401,Savings,Mumbai Main,282987,Blocked
102402,402,Current,Pune Central,292174,Active
102403,403,Salary,Nashik City,301361,Active
102404,404,Savings,Nagpur Main,310548,Active
102405,405,Current,Nanded Branch,319735,Active
102406,406,Salary,Aurangabad Main,328922,Active
102407,407,Savings,Latur Branch,338109,Active
102408,408,Current,Solapur Main,347296,Active
102409,409,Salary,Mumbai Main,356483,Active
102410,410,Savings,Pune Central,365670,Active
102411,411,Current,Nashik City,374857,Active
102412,412,Salary,Nagpur Main,384044,Active
102413,413,Savings,Nanded Branch,393231,Active
102414,414,Current,Aurangabad Main,402418,Active
102415,415,Salary,Latur Branch,411605,Active
102416,416,Savings,Solapur Main,420792,Inactive
102417,417,Current,Mumbai Main,429979,Active
102418,418,Salary,Pune Central,439166,Active
102419,419,Savings,Nashik City,448353,Active
102420,420,Current,Nagpur Main,457540,Active
102421,421,Salary,Nanded Branch,466727,Blocked
102422,422,Savings,Aurangabad Main,475914,Active
102423,423,Current,Latur Branch,485101,Active
102424,424,Salary,Solapur Main,494288,Active
102425,425,Savings,Mumbai Main,8475,Active
102426,426,Current,Pune Central,17662,Active
102427,427,Salary,Nashik City,26849,Active
102428,428,Savings,Nagpur Main,36036,Active
102429,429,Current,Nanded Branch,45223,Active
102430,430,Salary,Aurangabad Main,54410,Active
102431,431,Savings,Latur Branch,63597,Inactive
102432,432,Current,Solapur Main,72784,Active
102433,433,Salary,Mumbai Main,81971,Active
102434,434,Savings,Pune Central,91158,Active
102435,435,Current,Nashik City,100345,Active
102436,436,Salary,Nagpur Main,109532,Active
102437,437,Savings,Nanded Branch,118719,Active
102438,438,Current,Aurangabad Main,127906,Active
102439,439,Salary,Latur Branch,137093,Active
102440,440,Savings,Solapur Main,146280,Active
102441,441,Current,Mumbai Main,155467,Blocked
102442,442,Salary,Pune Central,164654,Active
102443,443,Savings,Nashik City,173841,Active
102444,444,Current,Nagpur Main,183028,Active
102445,445,Salary,Nanded Branch,192215,Active
102446,446,Savings,Aurangabad Main,201402,Inactive
102447,447,Current,Latur Branch,210589,Active
102448,448,Salary,Solapur Main,219776,Active
102449,449,Savings,Mumbai Main,228963,Active
102450,450,Current,Pune Central,238150,Active
102451,451,Salary,Nashik City,247337,Active
102452,452,Savings,Nagpur Main,256524,Active
102453,453,Current,Nanded Branch,265711,Active
102454,454,Salary,Aurangabad Main,274898,Active
102455,455,Savings,Latur Branch,284085,Active
102456,456,Current,Solapur Main,293272,Active
102457,457,Salary,Mumbai Main,302459,Active
102458,458,Savings,Pune Central,311646,Active
102459,459,Current,Nashik City,320833,Active
102460,460,Salary,Nagpur Main,330020,Active
102461,461,Savings,Nanded Branch,339207,Blocked
102462,462,Current,Aurangabad Main,348394,Active
102463,463,Salary,Latur Branch,357581,Active
102464,464,Savings,Solapur Main,366768,Active
102465,465,Current,Mumbai Main,375955,Active
102466,466,Salary,Pune Central,385142,Active
