transaction_id,account_id,transaction_date,transaction_type,amount,location_id,merchant_name,payment_method,transaction_status
508692,100764,2027-01-05 23:08:00,Online Transfer,34652.92,47,Zomato,Debit Card,Success
508693,100781,2027-01-11 11:07:00,Cash Withdrawal,40483.93,10,Myntra,Credit Card,Success
508694,100798,2027-01-16 23:06:00,Deposit,46314.94,23,Uber,Net Banking,Success
508695,100815,2027-01-22 11:05:00,UPI,2245.95,36,IRCTC,ATM,Success
508696,100832,2027-01-27 23:04:00,Card Payment,8076.96,49,Reliance,UPI,Success
508697,100849,2027-02-02 11:03:00,ATM Withdrawal,13907.97,12,DMart,Debit Card,Success
508698,100866,2027-02-07 23:02:00,Online Transfer,19738.98,25,Netflix,Credit Card,Success
508699,100883,2027-02-13 11:01:00,Cash Withdrawal,25569.99,38,PhonePe,Net Banking,Success
508700,100900,2027-02-18 23:00:00,Deposit,31400.0,1,Google Pay,ATM,Success
508701,100917,2027-02-24 10:59:00,UPI,37231.01,14,Amazon,UPI,Failed
508702,100934,2027-03-01 22:58:00,Card Payment,43062.02,27,Flipkart,Debit Card,Success
508703,100951,2027-03-07 10:57:00,ATM Withdrawal,48893.03,40,Swiggy,Credit Card,Success
508704,100968,2027-03-12 22:56:00,Online Transfer,4824.04,3,Zomato,Net Banking,Success
508705,100985,2027-03-18 10:55:00,Cash Withdrawal,10655.05,16,Myntra,ATM,Success
508706,101002,2027-03-23 22:54:00,Deposit,16486.06,29,Uber,UPI,Success
508707,101019,2027-03-29 10:53:00,UPI,22317.07,42,IRCTC,Debit Card,Success
508708,101036,2027-04-03 22:52:00,Card Payment,28148.08,5,Reliance,Credit Card,Success
508709,101053,2027-04-09 10:51:00,ATM Withdrawal,33979.09,18,DMart,Net Banking,Success
508710,101070,2027-04-14 22:50:00,Online Transfer,39810.1,31,Netflix,ATM,Pending
508711,101087,2027-04-20 10:49:00,Cash Withdrawal,45641.11,44,PhonePe,UPI,Success
508712,101104,2027-04-25 22:48:00,Deposit,1572.12,7,Google Pay,Debit Card,Success
508713,101121,2027-05-01 10:47:00,UPI,7403.13,20,Amazon,Credit Card,Success
508714,101138,2027-05-06 22:46:00,Card Payment,13234.14,33,Flipkart,Net Banking,Success
508715,101155,2027-05-12 10:45:00,ATM Withdrawal,19065.15,46,Swiggy,ATM,Success
508716,101172,2027-05-17 22:44:00,Online Transfer,24896.16,9,Zomato,UPI,Success
508717,101189,2027-05-23 10:43:00,Cash Withdrawal,30727.17,22,Myntra,Debit Card,Success
508718,101206,2027-05-28 22:42:00,Deposit,36558.18,35,Uber,Credit Card,Success
508719,101223,2027-06-03 10:41:00,UPI,42389.19,48,IRCTC,Net Banking,Success
508720,101240,2027-06-08 22:40:00,Card Payment,48220.2,11,Reliance,ATM,Success
508721,101257,2027-06-14 10:39:00,ATM Withdrawal,4151.21,24,DMart,UPI,Success
508722,101274,2027-06-19 22:38:00,Online Transfer,204518.0,37,Netflix,Debit Card,Success
508723,101291,2027-06-25 10:37:00,Cash Withdrawal,15813.23,50,PhonePe,Credit Card,Success
508724,101308,2027-06-30 22:36:00,Deposit,21644.24,13,Google Pay,Net Banking,Success
508725,101325,2027-07-06 10:35:00,UPI,27475.25,26,Amazon,ATM,Success
508726,101342,2027-07-11 22:34:00,Card Payment,33306.26,39,Flipkart,UPI,Success
508727,101359,2027-07-17 10:33:00,ATM Withdrawal,39137.27,2,Swiggy,Debit Card,Success
508728,101376,2027-07-22 22:32:00,Online Transfer,44968.28,15,Zomato,Credit Card,Success
508729,101393,2027-07-28 10:31:00,Cash Withdrawal,899.29,28,Myntra,Net Banking,Success
508730,101410,2027-08-02 22:30:00,Deposit,6730.3,41,Uber,ATM,Success
508731,101427,2027-08-08 10:29:00,UPI,12561.31,4,IRCTC,UPI,Success
508732,101444,2027-08-13 22:28:00,Card Payment,18392.32,17,Reliance,Debit Card,Success
508733,101461,2027-08-19 10:27:00,ATM Withdrawal,24223.33,30,DMart,Credit Card,Success
508734,101478,2027-08-24 22:26:00,Online Transfer,30054.34,43,Netflix,Net Banking,Success
508735,101495,2027-08-30 10:25:00,Cash Withdrawal,35885.35,6,PhonePe,ATM,Success
508736,101512,2027-09-04 22:24:00,Deposit,41716.36,19,Google Pay,UPI,Success
508737,101529,2027-09-10 10:23:00,UPI,47547.37,32,Amazon,Debit Card,Success
508738,101546,2027-09-15 22:22:00,Card Payment,3478.38,45,Flipkart,Credit Card,Success
508739,101563,2027-09-21 10:21:00,ATM Withdrawal,9309.39,8,Swiggy,Net Banking,Success
508740,101580,2027-09-26 22:20:00,Online Transfer,15140.4,21,Zomato,ATM,Success
508741,101597,2027-10-02 10:19:00,Cash Withdrawal,20971.41,34,Myntra,UPI,Success
508742,101614,2027-10-07 22:18:00,Deposit,26802.42,47,Uber,Debit Card,Success
508743,101631,2027-10-13 10:17:00,UPI,32633.43,10,IRCTC,Credit Card,Success
508744,101648,2027-10-18 22:16:00,Card Payment,38464.44,23,Reliance,Net Banking,Success
508745,101665,2027-10-24 10:15:00,ATM Withdrawal,44295.45,36,DMart,ATM,Success
508746,101682,2027-10-29 22:14:00,Online Transfer,226.46,49,Netflix,UPI,Success
508747,101699,2027-11-04 10:13:00,Cash Withdrawal,6057.47,12,PhonePe,Debit Card,Success
508748,101716,2027-11-09 22:12:00,Deposit,11888.48,25,Google Pay,Credit Card,Success
508749,101733,2027-11-15 10:11:00,UPI,17719.49,38,Amazon,Net Banking,Success
508750,101750,2027-11-20 22:10:00,Card Payment,23550.5,1,Flipkart,ATM,Success
508751,101767,2027-11-26 10:09:00,ATM Withdrawal,29381.51,14,Swiggy,UPI,Success
508752,101784,2027-12-01 22:08:00,Online Transfer,35212.52,27,Zomato,Debit Card,Success
508753,101801,2027-12-07 10:07:00,Cash Withdrawal,41043.53,40,Myntra,Credit Card,Success
508754,101818,2027-12-12 22:06:00,Deposit,46874.54,3,Uber,Net Banking,Success
508755,101835,2027-12-18 10:05:00,UPI,2805.55,16,IRCTC,ATM,Success
508756,101852,2027-12-23 22:04:00,Card Payment,8636.56,29,Reliance,UPI,Success
508757,101869,2027-12-29 10:03:00,ATM Withdrawal,14467.57,42,DMart,Debit Card,Success
508758,101886,2028-01-03 22:02:00,Online Transfer,20298.58,5,Netflix,Credit Card,Success
508759,101903,2028-01-09 10:01:00,Cash Withdrawal,26129.59,18,PhonePe,Net Banking,Success
508760,101920,2028-01-14 22:00:00,Deposit,31960.6,31,Google Pay,ATM,Success
508761,101937,2028-01-20 09:59:00,UPI,37791.61,44,Amazon,UPI,Success
508762,101954,2028-01-25 21:58:00,Card Payment,43622.62,7,Flipkart,Debit Card,Success
508763,101971,2028-01-31 09:57:00,ATM Withdrawal,655753.0,20,Swiggy,Credit Card,Success
508764,101988,2028-02-05 21:56:00,Online Transfer,5384.64,33,Zomato,Net Banking,Success
508765,102005,2028-02-11 09:55:00,Cash Withdrawal,11215.65,46,Myntra,ATM,Success
508766,102022,2028-02-16 21:54:00,Deposit,17046.66,9,Uber,UPI,Success
508767,102039,2028-02-22 09:53:00,UPI,22877.67,22,IRCTC,Debit Card,Success
508768,102056,2028-02-27 21:52:00,Card Payment,28708.68,35,Reliance,Credit Card,Success
508769,102073,2028-03-04 09:51:00,ATM Withdrawal,34539.69,48,DMart,Net Banking,Success
508770,102090,2028-03-09 21:50:00,Online Transfer,40370.7,11,Netflix,ATM,Success
508771,102107,2028-03-15 09:49:00,Cash Withdrawal,46201.71,24,PhonePe,UPI,Success
508772,102124,2028-03-20 21:48:00,Deposit,2132.72,37,Google Pay,Debit Card,Success
508773,102141,2028-03-26 09:47:00,UPI,7963.73,50,Amazon,Credit Card,Success
508774,102158,2028-03-31 21:46:00,Card Payment,13794.74,13,Flipkart,Net Banking,Success
508775,102175,2028-04-06 09:45:00,ATM Withdrawal,19625.75,26,Swiggy,ATM,Success
508776,102192,2028-04-11 21:44:00,Online Transfer,25456.76,39,Zomato,UPI,Success
508777,102209,2028-04-17 09:43:00,Cash Withdrawal,31287.77,2,Myntra,Debit Card,Pending
508778,102226,2028-04-22 21:42:00,Deposit,37118.78,15,Uber,Credit Card,Success
508779,102243,2028-04-28 09:41:00,UPI,42949.79,28,IRCTC,Net Banking,Success
508780,102260,2028-05-03 21:40:00,Card Payment,48780.8,41,Reliance,ATM,Success
508781,102277,2028-05-09 09:39:00,ATM Withdrawal,4711.81,4,DMart,UPI,Success
508782,102294,2028-05-14 21:38:00,Online Transfer,10542.82,17,Netflix,Debit Card,Success
508783,102311,2028-05-20 09:37:00,Cash Withdrawal,16373.83,30,PhonePe,Credit Card,Success
508784,102328,2028-05-25 21:36:00,Deposit,22204.84,43,Google Pay,Net Banking,Success
508785,102345,2028-05-31 09:35:00,UPI,28035.85,6,Amazon,ATM,Success
508786,102362,2028-06-05 21:34:00,Card Payment,33866.86,19,Flipkart,UPI,Success
508787,102379,2028-06-11 09:33:00,ATM Withdrawal,39697.87,32,Swiggy,Debit Card,Success
508788,102396,2028-06-16 21:32:00,Online Transfer,45528.88,45,Zomato,Credit Card,Success
508789,102413,2028-06-22 09:31:00,Cash Withdrawal,1459.89,8,Myntra,Net Banking,Success
508790,102430,2028-06-27 21:30:00,Deposit,7290.9,21,Uber,ATM,Success
508791,102447,2028-07-03 09:29:00,UPI,13121.91,34,IRCTC,UPI,Success
508792,102464,2028-07-08 21:28:00,Card Payment,18952.92,47,Reliance,Debit Card,Success
508793,102481,2028-07-14 09:27:00,ATM Withdrawal,24783.93,10,DMart,Credit Card,Success
508794,102498,2028-07-19 21:26:00,Online Transfer,30614.94,23,Netflix,Net Banking,Success
508795,102515,2028-07-25 09:25:00,Cash Withdrawal,36445.95,36,PhonePe,ATM,Success
508796,102532,2028-07-30 21:24:00,Deposit,42276.96,49,Google Pay,UPI,Success
508797,102549,2028-08-05 09:23:00,UPI,48107.97,12,Amazon,Debit Card,Success
508798,102566,2028-08-10 21:22:00,Card Payment,4038.98,25,Flipkart,Credit Card,Success
508799,102583,2028-08-16 09:21:00,ATM Withdrawal,9869.99,38,Swiggy,Net Banking,Success
508800,102600,2028-08-21 21:20:00,Online Transfer,15700.0,1,Zomato,ATM,Success
508801,102617,2028-08-27 09:19:00,Cash Withdrawal,21531.01,14,Myntra,UPI,Success
508802,102634,2028-09-01 21:18:00,Deposit,27362.02,27,Uber,Debit Card,Success
508803,102651,2028-09-07 09:17:00,UPI,33193.03,40,IRCTC,Credit Card,Success
508804,102668,2028-09-12 21:16:00,Card Payment,39024.04,3,Reliance,Net Banking,Success
508805,102685,2028-09-18 09:15:00,ATM Withdrawal,44855.05,16,DMart,ATM,Success
508806,102702,2028-09-23 21:14:00,Online Transfer,786.06,29,Netflix,UPI,Success
508807,102719,2028-09-29 09:13:00,Cash Withdrawal,6617.07,42,PhonePe,Debit Card,Success
508808,102736,2028-10-04 21:12:00,Deposit,12448.08,5,Google Pay,Credit Card,Success
508809,102753,2028-10-10 09:11:00,UPI,18279.09,18,Amazon,Net Banking,Success
508810,102770,2028-10-15 21:10:00,Card Payment,24110.1,31,Flipkart,ATM,Success
508811,102787,2028-10-21 09:09:00,ATM Withdrawal,241809.0,44,Swiggy,UPI,Success
508812,102804,2028-10-26 21:08:00,Online Transfer,35772.12,7,Zomato,Debit Card,Success
508813,102821,2028-11-01 09:07:00,Cash Withdrawal,41603.13,20,Myntra,Credit Card,Success
508814,102838,2028-11-06 21:06:00,Deposit,47434.14,33,Uber,Net Banking,Failed
508815,102855,2028-11-12 09:05:00,UPI,3365.15,46,IRCTC,ATM,Success
508816,102872,2028-11-17 21:04:00,Card Payment,9196.16,9,Reliance,UPI,Success
508817,102889,2028-11-23 09:03:00,ATM Withdrawal,15027.17,22,DMart,Debit Card,Success
508818,102906,2028-11-28 21:02:00,Online Transfer,20858.18,35,Netflix,Credit Card,Success
508819,102923,2028-12-04 09:01:00,Cash Withdrawal,26689.19,48,PhonePe,Net Banking,Success
508820,102940,2028-12-09 21:00:00,Deposit,32520.2,11,Google Pay,ATM,Success
508821,102957,2028-12-15 08:59:00,UPI,38351.21,24,Amazon,UPI,Success
508822,102974,2028-12-20 20:58:00,Card Payment,44182.22,37,Flipkart,Debit Card,Success
508823,102991,2028-12-26 08:57:00,ATM Withdrawal,113.23,50,Swiggy,Credit Card,Success
508824,100008,2028-12-31 20:56:00,Online Transfer,5944.24,13,Zomato,Net Banking,Success
508825,100025,2029-01-06 08:55:00,Cash Withdrawal,11775.25,26,Myntra,ATM,Success
508826,100042,2029-01-11 20:54:00,Deposit,17606.26,39,Uber,UPI,Success
508827,100059,2029-01-17 08:53:00,UPI,23437.27,2,IRCTC,Debit Card,Success
508828,100076,2029-01-22 20:52:00,Card Payment,29268.28,15,Reliance,Credit Card,Success
508829,100093,2029-01-28 08:51:00,ATM Withdrawal,35099.29,28,DMart,Net Banking,Success
508830,100110,2029-02-02 20:50:00,Online Transfer,40930.3,41,Netflix,ATM,Success
508831,100127,2029-02-08 08:49:00,Cash Withdrawal,46761.31,4,PhonePe,UPI,Success
508832,100144,2029-02-13 20:48:00,Deposit,2692.32,17,Google Pay,Debit Card,Success
508833,100161,2029-02-19 08:47:00,UPI,8523.33,30,Amazon,Credit Card,Success
508834,100178,2029-02-24 20:46:00,Card Payment,14354.34,43,Flipkart,Net Banking,Success
508835,100195,2029-03-02 08:45:00,ATM Withdrawal,20185.35,6,Swiggy,ATM,Success
508836,100212,2029-03-07 20:44:00,Online Transfer,26016.36,19,Zomato,UPI,Success
508837,100229,2029-03-13 08:43:00,Cash Withdrawal,31847.37,32,Myntra,Debit Card,Success
508838,100246,2029-03-18 20:42:00,Deposit,37678.38,45,Uber,Credit Card,Success
508839,100263,2029-03-24 08:41:00,UPI,43509.39,8,IRCTC,Net Banking,Success
508840,100280,2029-03-29 20:40:00,Card Payment,49340.4,21,Reliance,ATM,Success
508841,100297,2029-04-04 08:39:00,ATM Withdrawal,5271.41,34,DMart,UPI,Success
508842,100314,2029-04-09 20:38:00,Online Transfer,11102.42,47,Netflix,Debit Card,Success
508843,100331,2029-04-15 08:37:00,Cash Withdrawal,16933.43,10,PhonePe,Credit Card,Success
508844,100348,2029-04-20 20:36:00,Deposit,22764.44,23,Google Pay,Net Banking,Pending
508845,100365,2029-04-26 08:35:00,UPI,28595.45,36,Amazon,ATM,Success
508846,100382,2029-05-01 20:34:00,Card Payment,34426.46,49,Flipkart,UPI,Success
508847,100399,2029-05-07 08:33:00,ATM Withdrawal,40257.47,12,Swiggy,Debit Card,Success
508848,100416,2029-05-12 20:32:00,Online Transfer,46088.48,25,Zomato,Credit Card,Success
508849,100433,2029-05-18 08:31:00,Cash Withdrawal,2019.49,38,Myntra,Net Banking,Success
508850,100450,2029-05-23 20:30:00,Deposit,7850.5,1,Uber,ATM,Success
508851,100467,2029-05-29 08:29:00,UPI,13681.51,14,IRCTC,UPI,Success
508852,100484,2029-06-03 20:28:00,Card Payment,19512.52,27,Reliance,Debit Card,Success
508853,100501,2029-06-09 08:27:00,ATM Withdrawal,25343.53,40,DMart,Credit Card,Success
508854,100518,2029-06-14 20:26:00,Online Transfer,31174.54,3,Netflix,Net Banking,Success
508855,100535,2029-06-20 08:25:00,Cash Withdrawal,37005.55,16,PhonePe,ATM,Success
508856,100552,2029-06-25 20:24:00,Deposit,42836.56,29,Google Pay,UPI,Success
508857,100569,2029-07-01 08:23:00,UPI,48667.57,42,Amazon,Debit Card,Success
508858,100586,2029-07-06 20:22:00,Card Payment,4598.58,5,Flipkart,Credit Card,Success
508859,100603,2029-07-12 08:21:00,ATM Withdrawal,10429.59,18,Swiggy,Net Banking,Success
508860,100620,2029-07-17 20:20:00,Online Transfer,16260.6,31,Zomato,ATM,Success
508861,100637,2029-07-23 08:19:00,Cash Withdrawal,22091.61,44,Myntra,UPI,Success
508862,100654,2029-07-28 20:18:00,Deposit,27922.62,7,Uber,Debit Card,Success
508863,100671,2029-08-03 08:17:00,UPI,33753.63,20,IRCTC,Credit Card,Success
508864,100688,2029-08-08 20:16:00,Card Payment,39584.64,33,Reliance,Net Banking,Success
508865,100705,2029-08-14 08:15:00,ATM Withdrawal,45415.65,46,DMart,ATM,Success
508866,100722,2029-08-19 20:14:00,Online Transfer,1346.66,9,Netflix,UPI,Success
508867,100739,2029-08-25 08:13:00,Cash Withdrawal,7177.67,22,PhonePe,Debit Card,Success
508868,100756,2029-08-30 20:12:00,Deposit,13008.68,35,Google Pay,Credit Card,Success
508869,100773,2029-09-05 08:11:00,UPI,18839.69,48,Amazon,Net Banking,Success
508870,100790,2029-09-10 20:10:00,Card Payment,24670.7,11,Flipkart,ATM,Success
508871,100807,2029-09-16 08:09:00,ATM Withdrawal,30501.71,24,Swiggy,UPI,Success
508872,100824,2029-09-21 20:08:00,Online Transfer,36332.72,37,Zomato,Debit Card,Success
508873,100841,2029-09-27 08:07:00,Cash Withdrawal,42163.73,50,Myntra,Credit Card,Success
508874,100858,2029-10-02 20:06:00,Deposit,47994.74,13,Uber,Net Banking,Success
508875,100875,2029-10-08 08:05:00,UPI,3925.75,26,IRCTC,ATM,Success
508876,100892,2029-10-13 20:04:00,Card Payment,9756.76,39,Reliance,UPI,Success
508877,100909,2029-10-19 08:03:00,ATM Withdrawal,15587.77,2,DMart,Debit Card,Success
508878,100926,2029-10-24 20:02:00,Online Transfer,21418.78,15,Netflix,Credit Card,Success
508879,100943,2029-10-30 08:01:00,Cash Withdrawal,27249.79,28,PhonePe,Net Banking,Success
508880,100960,2029-11-04 20:00:00,Deposit,33080.8,41,Google Pay,ATM,Success
508881,100977,2029-11-10 07:59:00,UPI,38911.81,4,Amazon,UPI,Success
508882,100994,2029-11-15 19:58:00,Card Payment,44742.82,17,Flipkart,Debit Card,Success
508883,101011,2029-11-21 07:57:00,ATM Withdrawal,673.83,30,Swiggy,Credit Card,Success
508884,101028,2029-11-26 19:56:00,Online Transfer,6504.84,43,Zomato,Net Banking,Success
508885,101045,2029-12-02 07:55:00,Cash Withdrawal,12335.85,6,Myntra,ATM,Success
508886,101062,2029-12-07 19:54:00,Deposit,18166.86,19,Uber,UPI,Success
508887,101079,2029-12-13 07:53:00,UPI,23997.87,32,IRCTC,Debit Card,Success
508888,101096,2029-12-18 19:52:00,Card Payment,29828.88,45,Reliance,Credit Card,Success
508889,101113,2029-12-24 07:51:00,ATM Withdrawal,35659.89,8,DMart,Net Banking,Success
508890,101130,2029-12-29 19:50:00,Online Transfer,748590.0,21,Netflix,ATM,Success
508891,101147,2030-01-04 07:49:00,Cash Withdrawal,47321.91,34,PhonePe,UPI,Success
508892,101164,2030-01-09 19:48:00,Deposit,3252.92,47,Google Pay,Debit Card,Success
508893,101181,2030-01-15 07:47:00,UPI,9083.93,10,Amazon,Credit Card,Success
508894,101198,2030-01-20 19:46:00,Card Payment,14914.94,23,Flipkart,Net Banking,Success
508895,101215,2030-01-26 07:45:00,ATM Withdrawal,20745.95,36,Swiggy,ATM,Success
508896,101232,2030-01-31 19:44:00,Online Transfer,26576.96,49,Zomato,UPI,Success
508897,101249,2030-02-06 07:43:00,Cash Withdrawal,32407.97,12,Myntra,Debit Card,Success
508898,101266,2030-02-11 19:42:00,Deposit,38238.98,25,Uber,Credit Card,Success
508899,101283,2030-02-17 07:41:00,UPI,44069.99,38,IRCTC,Net Banking,Success
508900,101300,2030-02-22 19:40:00,Card Payment,279100.0,1,Reliance,ATM,Success
508901,101317,2030-02-28 07:39:00,ATM Withdrawal,5831.01,14,DMart,UPI,Success
508902,101334,2030-03-05 19:38:00,Online Transfer,11662.02,27,Netflix,Debit Card,Success
508903,101351,2026-01-01 07:37:00,Cash Withdrawal,17493.03,40,PhonePe,Credit Card,Success
508904,101368,2026-01-06 19:36:00,Deposit,23324.04,3,Google Pay,Net Banking,Success
508905,101385,2026-01-12 07:35:00,UPI,29155.05,16,Amazon,ATM,Success
508906,101402,2026-01-17 19:34:00,Card Payment,34986.06,29,Flipkart,UPI,Success
508907,101419,2026-01-23 07:33:00,ATM Withdrawal,40817.07,42,Swiggy,Debit Card,Success
508908,101436,2026-01-28 19:32:00,Online Transfer,46648.08,5,Zomato,Credit Card,Success
508909,101453,2026-02-03 07:31:00,Cash Withdrawal,2579.09,18,Myntra,Net Banking,Success
508910,101470,2026-02-08 19:30:00,Deposit,8410.1,31,Uber,ATM,Success
508911,101487,2026-02-14 07:29:00,UPI,14241.11,44,IRCTC,UPI,Pending
508912,101504,2026-02-19 19:28:00,Card Payment,20072.12,7,Reliance,Debit Card,Success
508913,101521,2026-02-25 07:27:00,ATM Withdrawal,25903.13,20,DMart,Credit Card,Success
508914,101538,2026-03-02 19:26:00,Online Transfer,31734.14,33,Netflix,Net Banking,Success
508915,101555,2026-03-08 07:25:00,Cash Withdrawal,37565.15,46,PhonePe,ATM,Success
508916,101572,2026-03-13 19:24:00,Deposit,43396.16,9,Google Pay,UPI,Success
508917,101589,2026-03-19 07:23:00,UPI,49227.17,22,Amazon,Debit Card,Success
508918,101606,2026-03-24 19:22:00,Card Payment,5158.18,35,Flipkart,Credit Card,Success
508919,101623,2026-03-30 07:21:00,ATM Withdrawal,10989.19,48,Swiggy,Net Banking,Success
508920,101640,2026-04-04 19:20:00,Online Transfer,16820.2,11,Zomato,ATM,Success
508921,101657,2026-04-10 07:19:00,Cash Withdrawal,22651.21,24,Myntra,UPI,Success
508922,101674,2026-04-15 19:18:00,Deposit,28482.22,37,Uber,Debit Card,Success
508923,101691,2026-04-21 07:17:00,UPI,34313.23,50,IRCTC,Credit Card,Success
508924,101708,2026-04-26 19:16:00,Card Payment,40144.24,13,Reliance,Net Banking,Success
508925,101725,2026-05-02 07:15:00,ATM Withdrawal,45975.25,26,DMart,ATM,Success
508926,101742,2026-05-07 19:14:00,Online Transfer,1906.26,39,Netflix,UPI,Success
508927,101759,2026-05-13 07:13:00,Cash Withdrawal,7737.27,2,PhonePe,Debit Card,Failed
508928,101776,2026-05-18 19:12:00,Deposit,13568.28,15,Google Pay,Credit Card,Success
508929,101793,2026-05-24 07:11:00,UPI,19399.29,28,Amazon,Net Banking,Success
508930,101810,2026-05-29 19:10:00,Card Payment,25230.3,41,Flipkart,ATM,Success
508931,101827,2026-06-04 07:09:00,ATM Withdrawal,31061.31,4,Swiggy,UPI,Success
508932,101844,2026-06-09 19:08:00,Online Transfer,36892.32,17,Zomato,Debit Card,Success
508933,101861,2026-06-15 07:07:00,Cash Withdrawal,42723.33,30,Myntra,Credit Card,Success
508934,101878,2026-06-20 19:06:00,Deposit,48554.34,43,Uber,Net Banking,Success
508935,101895,2026-06-26 07:05:00,UPI,4485.35,6,IRCTC,ATM,Success
508936,101912,2026-07-01 19:04:00,Card Payment,10316.36,19,Reliance,UPI,Success
508937,101929,2026-07-07 07:03:00,ATM Withdrawal,16147.37,32,DMart,Debit Card,Success
508938,101946,2026-07-12 19:02:00,Online Transfer,21978.38,45,Netflix,Credit Card,Success
508939,101963,2026-07-18 07:01:00,Cash Withdrawal,27809.39,8,PhonePe,Net Banking,Success
508940,101980,2026-07-23 19:00:00,Deposit,33640.4,21,Google Pay,ATM,Success
508941,101997,2026-07-29 06:59:00,UPI,39471.41,34,Amazon,UPI,Success
508942,102014,2026-08-03 18:58:00,Card Payment,45302.42,47,Flipkart,Debit Card,Success
508943,102031,2026-08-09 06:57:00,ATM Withdrawal,1233.43,10,Swiggy,Credit Card,Success
508944,102048,2026-08-14 18:56:00,Online Transfer,7064.44,23,Zomato,Net Banking,Success
508945,102065,2026-08-20 06:55:00,Cash Withdrawal,12895.45,36,Myntra,ATM,Success
508946,102082,2026-08-25 18:54:00,Deposit,18726.46,49,Uber,UPI,Success
508947,102099,2026-08-31 06:53:00,UPI,24557.47,12,IRCTC,Debit Card,Success
508948,102116,2026-09-05 18:52:00,Card Payment,30388.48,25,Reliance,Credit Card,Success
508949,102133,2026-09-11 06:51:00,ATM Withdrawal,36219.49,38,DMart,Net Banking,Success
508950,102150,2026-09-16 18:50:00,Online Transfer,42050.5,1,Netflix,ATM,Success
508951,102167,2026-09-22 06:49:00,Cash Withdrawal,47881.51,14,PhonePe,UPI,Success
508952,102184,2026-09-27 18:48:00,Deposit,3812.52,27,Google Pay,Debit Card,Success
508953,102201,2026-10-03 06:47:00,UPI,9643.53,40,Amazon,Credit Card,Success
508954,102218,2026-10-08 18:46:00,Card Payment,15474.54,3,Flipkart,Net Banking,Success
508955,102235,2026-10-14 06:45:00,ATM Withdrawal,21305.55,16,Swiggy,ATM,Success
508956,102252,2026-10-19 18:44:00,Online Transfer,27136.56,29,Zomato,UPI,Success
508957,102269,2026-10-25 06:43:00,Cash Withdrawal,32967.57,42,Myntra,Debit Card,Success
508958,102286,2026-10-30 18:42:00,Deposit,38798.58,5,Uber,Credit Card,Success
508959,102303,2026-11-05 06:41:00,UPI,44629.59,18,IRCTC,Net Banking,Success
508960,102320,2026-11-10 18:40:00,Card Payment,560.6,31,Reliance,ATM,Success
508961,102337,2026-11-16 06:39:00,ATM Withdrawal,6391.61,44,DMart,UPI,Success
508962,102354,2026-11-21 18:38:00,Online Transfer,12222.62,7,Netflix,Debit Card,Success
508963,102371,2026-11-27 06:37:00,Cash Withdrawal,18053.63,20,PhonePe,Credit Card,Success
508964,102388,2026-12-02 18:36:00,Deposit,23884.64,33,Google Pay,Net Banking,Success
508965,102405,2026-12-08 06:35:00,UPI,29715.65,46,Amazon,ATM,Success
508966,102422,2026-12-13 18:34:00,Card Payment,35546.66,9,Flipkart,UPI,Success
508967,102439,2026-12-19 06:33:00,ATM Withdrawal,41377.67,22,Swiggy,Debit Card,Success
508968,102456,2026-12-24 18:32:00,Online Transfer,47208.68,35,Zomato,Credit Card,Success
508969,102473,2026-12-30 06:31:00,Cash Withdrawal,3139.69,48,Myntra,Net Banking,Success
508970,102490,2027-01-04 18:30:00,Deposit,8970.7,11,Uber,ATM,Success
508971,102507,2027-01-10 06:29:00,UPI,14801.71,24,IRCTC,UPI,Success
508972,102524,2027-01-15 18:28:00,Card Payment,20632.72,37,Reliance,Debit Card,Success
508973,102541,2027-01-21 06:27:00,ATM Withdrawal,26463.73,50,DMart,Credit Card,Success
508974,102558,2027-01-26 18:26:00,Online Transfer,32294.74,13,Netflix,Net Banking,Success
508975,102575,2027-02-01 06:25:00,Cash Withdrawal,38125.75,26,PhonePe,ATM,Success
508976,102592,2027-02-06 18:24:00,Deposit,43956.76,39,Google Pay,UPI,Success
508977,102609,2027-02-12 06:23:00,UPI,49787.77,2,Amazon,Debit Card,Success
508978,102626,2027-02-17 18:22:00,Card Payment,5718.78,15,Flipkart,Credit Card,Pending
508979,102643,2027-02-23 06:21:00,ATM Withdrawal,11549.79,28,Swiggy,Net Banking,Success
508980,102660,2027-02-28 18:20:00,Online Transfer,17380.8,41,Zomato,ATM,Success
508981,102677,2027-03-06 06:19:00,Cash Withdrawal,23211.81,4,Myntra,UPI,Success
508982,102694,2027-03-11 18:18:00,Deposit,29042.82,17,Uber,Debit Card,Success
508983,102711,2027-03-17 06:17:00,UPI,34873.83,30,IRCTC,Credit Card,Success
508984,102728,2027-03-22 18:16:00,Card Payment,40704.84,43,Reliance,Net Banking,Success
508985,102745,2027-03-28 06:15:00,ATM Withdrawal,46535.85,6,DMart,ATM,Success
508986,102762,2027-04-02 18:14:00,Online Transfer,2466.86,19,Netflix,UPI,Success
508987,102779,2027-04-08 06:13:00,Cash Withdrawal,8297.87,32,PhonePe,Debit Card,Success
508988,102796,2027-04-13 18:12:00,Deposit,14128.88,45,Google Pay,Credit Card,Success
508989,102813,2027-04-19 06:11:00,UPI,316391.0,8,Amazon,Net Banking,Success
508990,102830,2027-04-24 18:10:00,Card Payment,25790.9,21,Flipkart,ATM,Success
508991,102847,2027-04-30 06:09:00,ATM Withdrawal,31621.91,34,Swiggy,UPI,Success
